city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Санкт-Петербург,6,4,93,746,2.0,пасмурно,10000,,100,6,6,28.10.2025 08:32:16,2025-10-28T08:32:16.198099,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.4,домашний отдых,нет
Москва,8,6,58,749,2.94,пасмурно,10000,,100,6,8,28.10.2025 09:26:01,2025-10-28T09:26:01.236451,Центральный,Круглогодично,UTC+3,12500000,1.31,домашний отдых,да
Санкт-Петербург,5,3,90,744,2.0,облачно с прояснениями,10000,,75,4,5,28.10.2025 03:10:29,2025-10-28T03:10:29.586772,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-3.7,домашний отдых,нет
Сочи,18,18,85,760,2.33,небольшой дождь,10000,,100,18,18,28.10.2025 07:22:48,2025-10-28T07:22:48.038907,Южный,Май-Октябрь,UTC+3,400000,-0.03,домашний отдых,да
Москва,6,3,58,748,3.41,небольшой дождь,8335,,100,5,6,28.10.2025 04:27:40,2025-10-28T04:27:40.531088,Центральный,Круглогодично,UTC+3,12500000,0.46,домашний отдых,да
Москва,6,4,57,749,3.08,небольшой дождь,10000,,100,5,7,28.10.2025 06:36:22,2025-10-28T06:36:22.864009,Центральный,Круглогодично,UTC+3,12500000,0.69,домашний отдых,да
Новосибирск,6,3,65,769,3.0,облачно с прояснениями,10000,,75,6,6,28.10.2025 05:24:12,2025-10-28T05:24:12.617969,Сибирский,Июнь-Август,UTC+7,1620000,1.6,домашний отдых,нет
Новосибирск,7,4,61,769,4.0,облачно с прояснениями,10000,,75,7,7,28.10.2025 09:26:01,2025-10-28T09:26:01.236451,Сибирский,Июнь-Август,UTC+7,1620000,2.7,домашний отдых,нет
Казань,7,3,93,755,7.57,небольшой дождь,9897,,100,7,7,28.10.2025 08:32:16,2025-10-28T08:32:16.198099,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.56,домашний отдых,нет
Санкт-Петербург,5,3,93,746,2.0,пасмурно,10000,,100,5,5,28.10.2025 06:36:22,2025-10-28T06:36:22.864009,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.8,домашний отдых,нет
Сочи,24,25,92,759,3.87,небольшой дождь,10000,,100,24,24,28.10.2025 03:10:29,2025-10-28T03:10:29.586772,Южный,Май-Октябрь,UTC+3,400000,0.81,домашний отдых,да
Новосибирск,3,0,87,769,3.0,переменная облачность,10000,,40,3,3,28.10.2025 04:27:40,2025-10-28T04:27:40.531088,Сибирский,Июнь-Август,UTC+7,1620000,-0.5,домашний отдых,нет
Сочи,19,19,85,760,0.19,небольшой дождь,10000,,100,19,19,28.10.2025 06:36:22,2025-10-28T06:36:22.864009,Южный,Май-Октябрь,UTC+3,400000,0.58,домашний отдых,да
Новосибирск,2,-2,87,769,4.0,облачно с прояснениями,10000,,75,2,2,28.10.2025 03:10:29,2025-10-28T03:10:29.586772,Сибирский,Июнь-Август,UTC+7,1620000,-4.5,домашний отдых,нет
Москва,8,6,58,749,3.23,пасмурно,10000,,100,7,8,28.10.2025 10:26:32,2025-10-28T10:26:32.094285,Центральный,Круглогодично,UTC+3,12500000,1.28,домашний отдых,да
Санкт-Петербург,5,3,91,744,2.0,пасмурно,10000,,100,4,5,28.10.2025 05:24:12,2025-10-28T05:24:12.617969,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.4,домашний отдых,нет
Сочи,20,20,90,760,0.8,небольшой дождь,10000,,100,20,20,28.10.2025 05:24:12,2025-10-28T05:24:12.617969,Южный,Май-Октябрь,UTC+3,400000,-0.08,домашний отдых,да
Москва,7,4,57,749,3.02,пасмурно,10000,,100,6,7,28.10.2025 08:32:16,2025-10-28T08:32:16.198099,Центральный,Круглогодично,UTC+3,12500000,1.1,домашний отдых,да
Новосибирск,6,3,61,769,4.0,небольшая облачность,10000,,20,6,6,28.10.2025 10:26:32,2025-10-28T10:26:32.094285,Сибирский,Июнь-Август,UTC+7,1620000,7.8,домашний отдых,нет
Москва,6,4,59,749,4.07,небольшой дождь,10000,,100,6,6,28.10.2025 03:10:29,2025-10-28T03:10:29.586772,Центральный,Круглогодично,UTC+3,12500000,0.19,домашний отдых,да
Москва,6,4,59,749,4.04,небольшой дождь,10000,,100,6,6,28.10.2025 01:48:13,2025-10-28T01:48:13.478685,Центральный,Круглогодично,UTC+3,12500000,0.2,домашний отдых,да
Санкт-Петербург,6,5,92,744,2.0,пасмурно,10000,,100,6,6,28.10.2025 09:26:01,2025-10-28T09:26:01.236451,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.2,домашний отдых,нет
Санкт-Петербург,4,4,91,744,1.0,облачно с прояснениями,10000,,75,4,4,28.10.2025 04:27:40,2025-10-28T04:27:40.531088,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.2,домашний отдых,нет
Казань,7,3,94,755,7.14,небольшой дождь,10000,,100,7,7,28.10.2025 06:36:22,2025-10-28T06:36:22.864009,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.71,домашний отдых,нет
Санкт-Петербург,7,5,90,744,2.0,пасмурно,10000,,100,7,7,28.10.2025 10:26:32,2025-10-28T10:26:32.094285,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.4,домашний отдых,нет
Казань,7,4,94,758,5.76,пасмурно,10000,,100,7,7,28.10.2025 04:27:40,2025-10-28T04:27:40.531088,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.58,домашний отдых,нет
Новосибирск,7,4,57,769,3.0,облачно с прояснениями,10000,,75,7,7,28.10.2025 08:32:16,2025-10-28T08:32:16.198099,Сибирский,Июнь-Август,UTC+7,1620000,3.6,домашний отдых,нет
Казань,7,4,93,759,4.56,пасмурно,10000,,100,7,7,28.10.2025 01:48:13,2025-10-28T01:48:13.478685,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.26,домашний отдых,нет
Казань,7,3,92,753,8.04,дождь,10000,,100,7,7,28.10.2025 10:26:32,2025-10-28T10:26:32.094285,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.4,домашний отдых,нет
Санкт-Петербург,6,4,93,746,2.0,пасмурно,10000,,100,5,6,28.10.2025 07:22:48,2025-10-28T07:22:48.038907,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.4,домашний отдых,нет
Казань,7,4,94,757,6.21,пасмурно,10000,,100,7,7,28.10.2025 05:24:12,2025-10-28T05:24:12.617969,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.62,домашний отдых,нет
Сочи,18,18,82,760,2.91,небольшой дождь,10000,,100,18,18,28.10.2025 09:26:01,2025-10-28T09:26:01.236451,Южный,Май-Октябрь,UTC+3,400000,0.51,домашний отдых,да
Москва,6,4,58,749,3.1,небольшой дождь,10000,,100,5,6,28.10.2025 05:24:12,2025-10-28T05:24:12.617969,Центральный,Круглогодично,UTC+3,12500000,0.49,домашний отдых,да
Казань,7,3,94,754,8.18,дождь,5644,,100,7,7,28.10.2025 09:26:01,2025-10-28T09:26:01.236451,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.82,домашний отдых,нет
Сочи,18,18,85,760,2.49,небольшой дождь,10000,,100,18,18,28.10.2025 08:32:16,2025-10-28T08:32:16.198099,Южный,Май-Октябрь,UTC+3,400000,-0.05,домашний отдых,да
